"product_id","category_name","weight_g","length_cm","height_cm","width_cm"
"e181227a8c8017915ca79a6041362b74","sports_leisure",7750,103,17,28
"b71aff4c44b1baa37f4df24ca3394383","health_beauty",1150,35,15,15
"4cd69e353ae3da3c815571f16b16f134","toys",4480,46,29,35
"3e05b67b18f33aec8b23da8f9de697c1",NA,1100,35,15,20
"f4523378dde2e5846a365f52c7b9af04","fashion_bags_accessories",150,24,4,34
"f3b08ee734d0ba32cd13796e0fdc38d6","health_beauty",317,17,11,12
"09db8cc2cee549a358e5347eb4f73d0a","health_beauty",400,30,10,17
"6b3388df151c9601f2fd032a80ea8872","signaling_and_security",1800,18,25,19
"0f563781067adb4772b3758d393e8ea7","electronics",4600,18,16,14
"9cf4d866cc932d694c60541beda75c5f","watches_gifts",600,19,9,15
"06edcb71fc6ea5c82c92d800ea6d8ace","home_appliances",150,18,8,13
"94ab146ce1cabbec29538b744288fb18","bed_bath_table",400,40,4,30
"67efe1392cdfeeb87e4e8b896a81683f","home_appliances",300,27,13,17
"419c01508a43ae3fbc47d276da42b443",NA,800,29,11,23
"0c4d67f6a7332aa4f9a3af2887a8db0c","sports_leisure",100,16,12,11
"31f16a2c5e074fac50950936f02f32b9","watches_gifts",200,18,6,17
"076cb62bf07333ee52782682b93ff1a8","musical_instruments",1650,30,20,15
"5f16e7ace46f155b33cae1489464aa42","perfumery",475,20,14,18
"9ddbf91e38f0fa8df3201f2fb4257a6b","furniture_decor",450,32,2,22
"fe4266a25c099d3ae9de9b3b14dd6360","auto",1750,28,15,13
"7185bee1ab658f3260a7b39e3f620671","telephony",100,19,3,11
"469853ff743f9f5bcf708d820dec766b","garden_tools",3500,42,28,42
"28be5f3d042cb7f7d06b6ad721cb733b","bed_bath_table",4550,38,25,25
"a15ddbfea1fc2f30f5d81a85c6aa885e","furniture_decor",1100,36,4,30
"63fe88d0b7b5dfd2301bfe4f2015a2dc","telephony",300,23,16,17
"b4707a4643eb5ed630a2da929390db66","computers_accessories",850,16,11,37
"511c9f3f0c8c2f51afe180d672db4a3b","bed_bath_table",4200,31,43,21
"6653b94b253aec8ef0dd6c8141e8a696","electronics",3000,40,12,20
"57b4b5dc8984eab10e3e2b29d5be9112","watches_gifts",500,16,11,12
"d0c739cbf515e3b78ddd7e45761bf2ed","books_technical",2050,28,5,21
"63a0bb2c5fee84dd93f04933f554db04","furniture_decor",12850,36,56,56
"a7d8537fd6a60ce213616c7819756891","home_construction",2600,40,13,25
"dd95310c527d1fa906d8ac1426a18427","toys",700,31,5,25
"bdc7d0ade0e5185df01eaf02eba6057d","baby",218,18,19,17
"dc1c83936849784fc14ceff0b167842e","housewares",1425,27,19,17
"205a4ca061d1a511028c9e50eec9eb36","auto",650,16,9,12
"80658d71edaeb738fe6cf82b38beeba3","home_appliances_2",750,20,13,21
"8f83ad61ae0ccf794fb4eb84d0a4f60c","watches_gifts",250,16,2,20
"6fb4c3e939b3405620c817ee1782dd7a","fashion_bags_accessories",200,16,5,11
"91e8a24a2e57596f05cf3b6dab44d5fe","furniture_decor",2400,105,3,70
"bcadbaef5aea3c8c6d0d7aea082db97a","toys",700,41,13,26
"9d0aacec05ddb332e2097e5fb8026e67","sports_leisure",152,19,11,11
"1b32dd39611820a15c4782ab83974cf4","sports_leisure",1044,23,23,22
"6bf939f418ece4975ddac62b9b2e6747","auto",950,25,10,15
"5e554ddeeb19a710babd6246f7e763d6","baby",343,21,14,15
"9ae5a813f5f2a4356b5a76b98d94f199","sports_leisure",1050,23,10,20
"5c53754746f30ac9aea606fe9e20825f","home_appliances",100,19,8,13
"43699200d3b145b935691a4f2564553a","sports_leisure",900,18,16,15
"7a1d6ffc90b1a6d330bda4d211322bfc","furniture_decor",3000,69,11,11
"e9dea3b74b50ab07e31cc48d253a5390","furniture_decor",6600,45,35,45
"ac3d2eeb5959ebc95adfa612e00be092","baby",200,30,20,30
"df0bfb7aa9c94e202b8dfa2fce61d5d5","housewares",400,20,28,18
"3cc7c493f926cf56b1213f3a8d9f8611","bed_bath_table",550,70,10,40
"8e372ab6b7819d19065401dcc64d4e9e","sports_leisure",417,17,15,13
"5f466de33274a45836b0a0a2c938d033","baby",8450,76,21,21
"19839e85beafa0a53cf321232d9cb8bd",NA,250,22,2,32
"77d2dee1c6945866dba2da60722c16fc","sports_leisure",500,57,14,14
"498d35cf65195d5ef3bf5e041ae9d7eb","sports_leisure",100,20,18,18
"ee98ff8640bc0d2075c43d16dbee051c","health_beauty",100,16,3,15
"5230ad07a8a16b4889b24407a069d256","bed_bath_table",1175,29,7,28
"27e529559f5b3fdce4c556b4ce33b28c","toys",350,16,16,16
"35ff024506ea5b0b3db6208713981140","computers_accessories",525,19,10,17
"8a53b072f9f57ea18e9031e6909225a4","stationery",3750,60,2,15
"53832b36544e25e57e110b2d7d0a2f1c","computers_accessories",150,16,3,13
"df5ac83dbea14a16153507dcf4a3875f","furniture_decor",2150,105,3,70
"dd7386f3069c7384eab3e0b81c922a04","bed_bath_table",1000,50,30,40
"98fe87ff08bdb150b1a491dd13cece01","computers_accessories",200,30,8,11
"f14ba68a28b19880caf9bc7db31af998","electronics",200,25,7,16
"2d16462f34ba984fe1201116ee1ca0a8","baby",550,26,18,21
"c394a065ac9fb612d3288326dcaea3dd","perfumery",536,21,11,15
"53a82a84125e95d35d9f0d01f1eca4f7",NA,2400,42,15,27
"298dfe6c7ade0eb55f122b2c9fd65c55","bed_bath_table",400,27,7,27
"ccaee4e6df272deb38b4ae4ca55cb61f","furniture_decor",2800,36,11,26
"4f4701862d858a9a600db319d86676aa","sports_leisure",600,40,10,11
"40e8290f830cedc2dfbac2b1bacc21e6","perfumery",1000,33,16,20
"703041aafd135a01145eb4ca18fe4943","sports_leisure",442,19,16,17
"4e6e5005f8a4e979bd7093cbd9446dd0","home_appliances",125,23,8,13
"814795eaff99570d6e50909ef965e95e","bed_bath_table",250,34,12,22
"98145e4f624d270b633d76723e49f29b","toys",450,29,16,11
"bc7fc9740341ef76623d5a41efd1f4f0","furniture_bedroom",100,16,5,14
"01274660be90ed06c52c8cd843db1ee0","auto",20450,61,61,37
"9d3ff17914eafa8fb2311c1d096c0275","luggage_accessories",4200,55,25,37
"186c23ebebf4935184ccaacd1f547bcb","books_general_interest",475,14,16,15
"85c73c1230173731c3aa971c86d84edd","perfumery",500,16,16,20
"9bfb372dea699175bd2718259894d669","toys",22750,32,82,52
"3b86e2771a9ea94fafda73a2686e1853","bed_bath_table",600,16,10,16
"ace98e4ee92d6f6a9640626019e58214","health_beauty",1175,22,13,18
"8459f56d1b2d98f6fbc3d79e2e38bf58","furniture_decor",9400,35,45,45
"4639d67fb98cbc11a4a553d22a739ab1",NA,8100,36,27,54
"2fed7ceb4171377b41e3f272c0880b4e","telephony",50,18,6,11
"00215a68523c65852a4927d785e6c32a","sports_leisure",450,25,15,20
"9b49e779b18d1402cf8c51cc90d5c716","health_beauty",5350,30,10,17
"8bf3c28da3e26cde6ae7f2a94aa3395e","sports_leisure",200,16,7,11
"4d306d3b49f26dbccc8ccb709c66fbaa","watches_gifts",250,16,2,11
"8a418903989e7f6845eeca61f61d1d73","office_furniture",8750,52,51,17
"ec7bbc7bd96057ff84431954e2232cf8","fashion_childrens_clothes",500,36,10,26
"6772839d7a48287d3e0a18a04786c1fc","office_furniture",8200,52,52,17
"8e6d5a43a2890233cd7201621c605b5e","furniture_decor",1400,50,15,30
"bd61787f26832522f65d1742f4c74c2f","sports_leisure",675,25,30,28
"9314fe2027034f0d66b0fccf4815ce0f","toys",3825,86,14,22
"9e0fcb4c7f30046b41489701e52fed9f","health_beauty",1250,22,12,16
"0a39c692488bd6756694b56139fbe36d","cool_stuff",925,20,41,15
"cd2548ab5a98c3f982ebfe842bd19d06","bed_bath_table",1500,43,5,30
"1dd74f029256ebe1bc8f87e514f2ffc5","auto",950,22,8,14
"8642ad2ec17a3956281619aa19d5cb85",NA,1500,48,4,18
"648eb03121f9b2b252113cbe61f0adc6","auto",4300,78,4,47
"33d92a314c1a0c9af875e2f679410a7b","auto",300,16,16,12
"ec3ccaa3f28b02036d7eb18edac62f02","watches_gifts",200,16,2,11
"643d4495be7f4c79c378073e812c1e96","health_beauty",475,20,10,12
"f9b8268dd95ceae4d392b84dabbead43","auto",8775,43,14,20
"6d1bbf1dea0772bf0c215ebc51da21b6","bed_bath_table",9800,65,20,45
"4b5d2075d973599dcc689aba5d22a0fb","bed_bath_table",13500,55,25,45
"6e0eda99351241721b6bc55d4268e8ae","furniture_living_room",2800,83,5,23
"b4786d2fd4beee6d4470e16f35131ba6","sports_leisure",300,20,14,20
"ff05e0a02469bebf18ec6b1c9282fa41","auto",7275,64,5,39
"714a4a3d4f7a6603a0bc888cfb2c77d9","sports_leisure",200,16,6,22
"7559f302d3fdd467a8fcfdd1dc9190bd","fashion_bags_accessories",100,19,3,11
"cdab1c66be481afa3f76249036f089d9","furniture_decor",400,50,3,25
"e37d0d2f0e3571855c023b0f05655d2d","home_appliances",300,27,13,17
"e00ee770e84b554d12142dbf0d129b26","fashion_bags_accessories",1100,42,42,14
"205557b2eba772138ff42d4b5490281c","bed_bath_table",900,39,19,18
"8df3f5624b1ee868919ee03d96b685de","sports_leisure",1400,26,9,16
"ae20f75d8c3263e07d8c742f58d69f57","fashion_bags_accessories",100,16,5,16
"7b08ef6c9012edf8a339088eeaf59caa","telephony",200,20,5,25
"9b83b9bc0a930c0c96718419b6321b47","telephony",100,18,3,12
"e296c48895bfc2d323b414eee56de8d1","housewares",1815,23,23,16
"1bfed902e85c0afb5884c9dc0907b060","watches_gifts",300,19,10,15
"a5f4cf5e0e534e55e58b953b588f0ae4","health_beauty",1000,27,10,19
"81fc0a6902a8a565f8a2bb99d594f66c","food",150,22,4,17
"7aedba12ccbe891b5b21d7a0fc90fa8d","health_beauty",600,24,18,14
"18d22fa43c201e1ff1d835629bc1307b","furniture_decor",1450,69,11,11
"e2260fa78b2a79b601a20f466228ce33","furniture_decor",1950,35,10,35
"ff6cac4c1283970116a8db64ac2e5604","bed_bath_table",2050,43,11,35
"629f81efa687f151a8ed2c101173448e","perfumery",486,23,13,19
"1092cdb94e140fbe1bfb7bcc922cfe49","watches_gifts",200,16,11,11
"a552e629f18821d4f33699f7f1d46168","garden_tools",250,16,14,11
"ef41394056de594a811c44daf8053e5d",NA,100,16,2,11
"2ed2ae8c4410ff06ebb8ab3b645efacc","bed_bath_table",26550,58,50,49
"d0855c4a20de503e19ee5d159456a41a","cool_stuff",2000,35,44,19
"9e17ea93479be402d8a1dada34e7732d","sports_leisure",5500,90,15,25
"3fc1f708580229af8fa855d7ceee66c1","bed_bath_table",300,20,10,15
"ab27d7c665e836fd125d682b360c2d28","housewares",2000,75,7,50
"578ae744c4f53e7d07f48cf3c2bf9afa","computers_accessories",150,39,2,30
"702e956161ddc09570cf3ad848b4f1a5","garden_tools",1900,18,22,20
"a2a8649bde59c808f9f1b8c95b329792","office_furniture",9813,45,64,39
"8e7627fbb1a314b9251249386fce4ca9","baby",1454,24,22,20
"3e1be6927c6e2444ece090dc24a60c48","furniture_decor",5950,40,35,35
"81f7b76d7102c1515eb7cee69d98531e","toys",800,34,22,25
"41cd74e8bfd492db301a2f302e813504","furniture_decor",800,33,8,24
"1e7c48c0d1ceb0a12efcdfa77050e32d","bed_bath_table",500,30,5,20
"4db72f1030b180eb8a4e09f42d4b7bee","furniture_decor",17250,55,30,55
"70549e16571c5633beff09819fd2c8b1","electronics",1200,30,30,30
"64a70731cf08dfdb606605946673c69e","watches_gifts",433,18,12,14
"b2ee76f126ee82f0bbebb2b0b720ee47","furniture_decor",950,40,5,30
"5c7eccd05745d97647e6ec291c6c40c6","furniture_decor",300,80,10,60
"f53372420680bd4defefaeb26a99d2fe","furniture_decor",400,28,9,18
"b0a8d323ea1a1e208af62343b47e5f48","luggage_accessories",550,31,12,22
"e41b3c7b1137877507972c30cf893692","baby",700,21,10,15
"6ac645cdac799491401e5ebd97395f15","health_beauty",1567,22,16,17
"1eaf6ad9e8704988e252327df30ced51","electronics",150,20,13,18
"d2fd453fda4fa784c2d39e115d4805c4","baby",400,23,4,23
"aa0c44edb94738f0700c4a6896e647b6","auto",16100,61,61,18
"aaae5139182fbfd484ae5e3a223e1172","furniture_decor",1300,37,5,28
"0ed5dc4ac99c0758707566fcee3fa562","auto",100,16,6,16
"877a50e21ab15bd39bbe50c22b477d2c","furniture_decor",5600,30,30,30
"01994d6392e74e0336da7648815bafd0","furniture_decor",417,47,4,35
"910105ab39983a5fd3827156525d6464","watches_gifts",300,16,2,11
"b2cd35a5aa9c1dd871f7fe00e206c534","furniture_decor",750,25,25,25
"2262cc088ad8905ca14511bc5a9f12e2","watches_gifts",2400,23,7,15
"2ddbb3e096b0f7f4e62e9143d318369d","bed_bath_table",1600,16,50,40
"6f7543023a6035a22cbdeb3f3f6c16a9","housewares",12050,22,65,40
"eef4680be06950192ff33d894fd58adc","home_appliances",400,20,30,11
"cdb12e941f7838fd2b7753ab03ddb97f",NA,750,24,10,18
"d3887d19a7efa11a960ec5ffbb286d96",NA,1000,24,40,15
"2c5e03a21a1429ac37fceccdb47b6498","toys",250,20,11,20
"27c647ab877350d6f0af83f79f05d5dc","housewares",525,18,8,14
"8331b54936d32e4698b56dbb8ca734af","telephony",100,20,5,12
"a1dfba50f9bdbd6dba40ca6f7803b568","housewares",350,17,16,17
"a9883fc484416011ae2c8a54dc06b189","computers_accessories",617,34,15,15
"f20c1ba8580851b47047ad66b78150d2","bed_bath_table",1100,20,16,20
"e385da49f1d697e4385786e7715bfb66","air_conditioning",3575,39,33,29
"d35c39e76bcade54b758a77580816577","books_general_interest",1768,19,14,19
"9d4fafd6bb8f54b9ebea872a8682ebc4","baby",188,20,6,13
"b43c5011336ce8fc8679d7f489f4d554","telephony",50,19,3,11
"013f4fbc7ccfa0cc0f47712a4ee86c83","garden_tools",4600,25,8,25
"10462c4e194d14df211f918751742b89","telephony",50,16,3,11
"6684405904e3b38434338fbf5871718b","pet_shop",250,16,4,11
"5fdc4858681a6434c1dffc9275c7a46d","sports_leisure",1025,40,17,36
"117f670e812693df0bc0a9497cd558ed","stationery",7050,30,20,17
"f50875e4858e28884f7508fc35f30736","pet_shop",12800,45,50,34
"d72b1b617b3c596e6fb0ee0f0c32cbae","cool_stuff",18500,63,63,55
"975ff5efd0a77c6dfaa6af694c0ea9c3",NA,300,16,11,12
"6b776e63cafe08b3d09a3e7cb60b4da3","sports_leisure",1300,30,30,35
"976e4753a919f7dfa59b47b0bac226a1","auto",15900,65,25,45
"f7a09406c324d14d5c8bdf05b7edf393","sports_leisure",4325,40,25,33
"19f1fcb98add38531c30d6bc70793b86","construction_tools_construction",5450,23,24,23
"7209e99affe2860651639cc825b94fc8","bed_bath_table",1450,35,15,25
"2133e10687d855b54b23c91a7852703f","watches_gifts",650,18,14,16
"b085bd0deac8373dfc3fcfea5ca6ff39","furniture_living_room",12325,54,64,18
"981f4ae06a64fa17db1047620ca8cef9","health_beauty",1100,16,20,16
"00dac8f0e79e2b7b4d5b87a2baed7774",NA,950,26,26,26
"203c86001d141dd100d85f621b5935e1","costruction_tools_garden",500,17,17,16
"d8f10b5796419743f93e8be8b6b9a14a","computers_accessories",900,20,15,20
"cc4de3822569ac326c8269e2115ad29f","housewares",300,35,13,22
"ee45ea7548088d9029b8cf386199d94c",NA,2250,40,8,30
"77c15713ad6b1dc7eb44d04acc38e315","auto",100,17,11,12
"6b3a02ab2f48bfa2c431007c0670eef6","toys",640,23,24,39
"d4942a603a1677e1be5d32d86b62a456","bed_bath_table",6550,30,30,30
"0a46e76b6216bc58f539ebc1bcc98945","industry_commerce_and_business",4550,40,20,40
"d8e81ac6ebfe86b681a19bdc559aef6a","furniture_decor",550,34,6,23
"f4a4de127514862096bfc7f5d54ec08f","computers_accessories",285,17,10,13
"85aba23f29335b55bf27d418f27162b9","consoles_games",50,16,2,13
"3623bac661ef7ec71773d9adde52cf19","furniture_decor",2900,44,15,44
"1c8bb670ca5af9437a4428e2a709f104","furniture_decor",600,60,7,14
"2b9f92e9041f4d58161a9ff08de1f7cb","home_construction",300,16,11,11
"89b714a5a6b48a43fe9880241a6b7eb2","perfumery",100,16,16,11
"13080f20e1c84b27786dcb2cd8711015","fashion_bags_accessories",600,43,16,27
"6bd6a01dd95231fbc17867cfc719d0da","bed_bath_table",1050,35,15,25
"2a0823fb83bb1e4ee7007ce9f06df8aa","bed_bath_table",18600,58,40,49
"d54facf146a3451e15d90e7ef80b9141","small_appliances",1300,33,24,24
"7269a532e33566066a95aa9cf9b99d63","furniture_decor",2550,36,21,36
"8c119f64807cd5967e036553d176f612","watches_gifts",225,16,17,16
"fb6e05bcd35cddca4f71830dadb78e55","furniture_decor",200,20,30,25
"c1fc299548f06450b0c6a14f91b1a108","auto",150,20,6,17
"35cecec4bf406d6b89ce06ded2879128","housewares",1050,30,12,30
"4fea9fcfaa368892ae56bba1ff5dd4c6","auto",3500,65,25,25
"d40fab2d86afe25da19fa618524c8954","sports_leisure",2700,60,15,15
"def27de4b3b3b1658aa0215385e83432","fixed_telephony",255,16,12,13
"f640ba8ec8d92aacbb5ecc2ccbcd0f87",NA,750,20,20,20
"463a7524c16bd6b0c917e452c0f44e9d","bed_bath_table",1250,19,17,23
"62c291995480d0a8524bce30af97d1f2","auto",1675,25,15,20
"0153422a1f2dde2995ee5aad7585346e","office_furniture",15200,58,28,58
"b75446f52f8494fba91a4f9bc74fdd05","garden_tools",1650,25,25,20
"8f368f2392a5e1c9b65ce1c57da242d1","bed_bath_table",450,27,6,22
"8aa8da24960a280ec948a714ab784c72","telephony",200,18,4,14
"14f40cf2f6bba46122fc3824f6c8e132","pet_shop",150,19,10,15
"f89e3e012fe7a159f34c89dc7ae9a978","small_appliances",650,16,35,25
"471f595518b73810092a24a51a9a3b78","health_beauty",355,22,14,17
"11cfbcc82aa835b6275ee1d4a5ffc8c5","fashion_bags_accessories",700,20,50,40
"037964349c3224e5b3f64ceba88d667b","cool_stuff",500,16,12,22
"72ce995d438762a2e728d2d50d889a30","housewares",600,16,12,12
"94399bd1087076ec835311b4d3affd82","cool_stuff",773,37,24,19
"a1084abe66e5ecbfa7c678aee4bbdf94","housewares",1800,25,40,25
"0ed1e09aadd4c86546a5aaa7f89340eb","housewares",3700,32,22,46
"c8e18681a6309863f84caf720e8b46f5","watches_gifts",1300,32,7,32
"284d034b431428c16cb35e6b017934bc","computers_accessories",247,29,7,21
"b30f9845029bc398745566cdccd81482","toys",517,21,23,21
"80d04a0c426f939897e03503d818a95b","fashio_female_clothing",600,60,60,15
"a6ebf71833f6d8aad868bb0286a42217","furniture_decor",1800,40,8,35
"de9012356bc77a7a4410828e44ce6df2","home_appliances",12300,35,46,35
"0d4f906874766ec4ad09db0ce60d4caf","construction_tools_safety",520,19,13,16
"0aef2765ba64720b586d24e16dc474c6","housewares",350,16,16,16
"313500385b109b189bd2ea3f227b93a7","housewares",575,16,18,12
"6bcbacc102c706be3eeaafbbc0243c33","health_beauty",3100,19,16,19
"0f456639143fa9ec5bc6897801ac801c","books_general_interest",250,25,6,20
"fa9b8731630a37f19f2296670ee321a2","sports_leisure",900,16,15,15
"c5ea456d32de0084ac2efb5db2617f31","telephony",250,17,6,17
"6958d846b4a24edd7c650a9f18af1b71","telephony",200,24,21,21
"eb42b2c6926d0d6b6cf7063d52f25bed","baby",1300,42,25,15
"8cf30f5b07336208e5cab055d0b709dd","sports_leisure",14100,71,53,23
"3473aab3d4054270cf8d5ebc25097437","computers_accessories",600,20,10,11
"b7b44f183ef89fb0ffe7ca38b469b957","toys",850,25,40,15
"ae0605e98aa75bd76d6558ce3cae086b","health_beauty",800,18,16,16
"bbc2a35a54e14a7137b1add676544092","sports_leisure",200,16,16,16
"c071914716f2db9a00cf698f64bbe625","furniture_decor",1300,40,10,34
"a0582b1fdb5624b46a6616722650f373","computers_accessories",703,31,19,14
"d3b325c75ccf09753311f23ed663b3ee","watches_gifts",500,16,11,11
"2b76fd975d72d8d519e71e88d8b816ad","electronics",150,22,13,17
"efeb18d7232ee9c9b24792c23a0bb947","auto",500,17,21,11
"de538ec1d65f54eac2eefcbdb7fb6bbc","computers_accessories",550,34,14,14
"0a3764a6b52b52e96f0ed329ab668c48","computers_accessories",1725,29,31,16
"4ed805723a7d76b0c1d7594419be6bf2","bed_bath_table",850,30,4,20
"ee299ae912e98ee56b60115217759a3d","bed_bath_table",1950,45,15,35
"a35da8e068d27fee71f120c66a452c4f","garden_tools",2100,26,26,24
"afb87caba977ac8fb7ba7ea81ee7fac3","perfumery",200,17,9,20
"47dcf14f3cb558a9c19d3008c7955116","pet_shop",550,24,30,16
"9c6d8d032425acf58ee864e1e3165f63","furniture_decor",8550,40,32,40
"e72334aff8b8239ead86838a6b43a1b6","luggage_accessories",4900,38,55,22
"126f6a1a897e9940d7b42a40956419eb","small_appliances_home_oven_and_coffee",150,16,11,11
"59079a40f36b8b79bb1085e8f01c5009","pet_shop",9550,60,20,46
"6a5f527e97c9625c5b9c99e510b63ff7","health_beauty",2450,20,12,28
"d51ad52957dc7ed06d842a7c057e6847","health_beauty",367,16,15,14
"97a253eca2d4807ccd2cd4a447da5aed","bed_bath_table",6900,31,51,26
"fa8b89b7e794b1c3028428c692541723","cool_stuff",900,16,8,13
"e68098d5370c2f024f783bf90ec30970","computers_accessories",820,23,16,15
"6e69e7510cee4136f80fcad04f69326b","toys",2450,55,21,30
"14a0087348c2fcdbdfe0ac69c88d5c3c","furniture_decor",1600,53,8,11
"fcdee94ca9e4c35582ebb4925c45412c","furniture_decor",16515,42,77,42
"88f4781ce97817432e64e87c7dfb9e33","garden_tools",16900,40,55,40
"52ad8357e6f57f0e9c0f1fe512610805","pet_shop",1900,50,30,33
"6136e51c144f27821792e02f5bc266a2","consoles_games",283,20,10,16
"80409c48d58b90868d500bbe9ece03ba","toys",1125,46,37,23
"60dd5a15a43b75f82589d2a9499a1b84","perfumery",150,16,5,12
"486812f895be20f5c653a3b7814e5203","perfumery",450,20,16,21
"6af67da1d70e05fc6bbc66bad185fd01","baby",200,30,9,30
"1bc19131708fa2a74a5626715de30d3a","computers_accessories",50,40,2,24
"5cfce8b36e90643b0ade51abb8163395","sports_leisure",850,45,8,25
"e2849c4b8a9cae5ac5570f96c8df5ccb","sports_leisure",500,34,12,19
"08a895b5a083418ad74ba4122465ebf1","baby",266,23,14,20
"cc3170f817944df3ff0c186ba482fbc0","watches_gifts",300,16,2,20
"2bf8d4f5c04242688ec69747c4fc5f69","watches_gifts",550,20,12,15
"5df9a6f69e88ec31d4056d70e4ae3b24","auto",6950,47,19,23
"2c5c3b9eddab61c98808f9e8beca8ca0","fashion_bags_accessories",150,16,5,11
"a28da62ac92f776b9a24ba1a11b1448d","costruction_tools_tools",700,25,25,25
"6661a3c34084a201eacd4f0af47163a8","health_beauty",750,16,16,15
"66b63bc9cbc264eb6da271a16c5a050f","garden_tools",200,22,10,14
"67441db2a3839bc88a40594f4f32b1fe","electronics",313,17,14,15
"5d01573ad6b514aa18878b8a92ab23f9","furniture_decor",160,32,2,32
"0c84d8e08a599d3dac539585ca62afb3","telephony",200,19,4,11
"3bec5a56b38692e039c67357677d493b","cool_stuff",1400,40,40,30
"3193c66620f1c63ca689aaccc992f591",NA,1600,16,36,13
"467e4e75b89929e450eb0d650950e1bf","furniture_living_room",5900,50,36,20
"a745c6fbe08b25d027800ffea6ba2f25","bed_bath_table",12000,60,30,70
"60087869b9c0e7ab33f65d575557f355","sports_leisure",250,26,16,16
"2eb432eca98397233652eee0f50ff0bb","furniture_decor",950,20,35,20
"3f4f2c0b50ef050656b0dccfed66ff6b","furniture_living_room",4725,58,15,53
"7ee86b99a0f6e12fe553f389fcf6ade4","furniture_decor",18600,56,48,38
"806b375216c62addfbafbf02f234e0eb","stationery",980,32,21,21
"ace045a5778bdf67de3c3195ed6ee421","books_technical",600,23,3,16
"51341f98538e5bb4b643764430caccb7","baby",250,30,20,30
"3846bade52caca9b90f399dfc1d7587a",NA,21600,45,42,45
"7aaf5c92ac2d25cc973215b6e276362b","baby",2200,40,35,20
"9f7f1c480bd98d7dc140aedda17bee44","pet_shop",550,25,25,25
"00a72d6035ae9a31bbfa312d945badb7","auto",7150,65,10,65
"bff79bbf3f331abe72c88ec64bce2982","telephony",375,16,8,14
"e2dc91c4215e889336cfa74d23d95186","baby",600,28,4,37
"cd79a75937421a7736ef4e26aeec240c","furniture_decor",800,100,5,20
"c0cba7e3efeab58587cfa6d8b888204f","health_beauty",3550,20,20,23
"04f0bfd062a6da2b45b38e01fe186dbd","health_beauty",340,28,21,17
"ab5bbe2b185d3f513b2e3b9da37fbbc7","home_appliances",200,27,13,17
"aca3b15a853475fb96690c11ae2114ad","bed_bath_table",875,25,18,40
"436de26595b867e14ca99ffaa6e838a7","bed_bath_table",1300,40,40,40
"5d577328ab5bfc530f36374218fbeafa","office_furniture",12550,57,54,21
"d2842aed70d86239166f13926da24372","toys",300,16,11,14
"b6fa7c3a77270467d8961237c6a49713","costruction_tools_garden",300,30,10,20
"4428a4204aabd0316cb149c79ebf1df0","perfumery",100,21,4,15
"3a1d8f7acff9b7f8d891b03f0ec9a4c8","toys",300,27,9,18
"bfc9e1532450022fca46637075ebc2e3","auto",200,25,42,25
"1af7f7117040c67e0032f9bbff2c5c69","bed_bath_table",1350,50,5,50
"9f7bcd349c2d71e6aff56683beb12c0c","bed_bath_table",300,40,4,30
"1efca8f3c2e99a5361a36eea57c89a83","home_appliances",100,20,13,15
"76f07730fd5772a3abe5f95616ab6762","health_beauty",1550,20,7,20
"14f268a203914990d8b0ee295e6c052f","telephony",600,23,7,15
"68fde2d3071b589a544e93b638c00191","musical_instruments",3000,105,16,40
"da4858e9c6600478357990691862bd4d","furniture_decor",1000,35,10,35
"6df84e9d1141cc110b3264a4f92b9d27","computers_accessories",450,23,6,17
"f3699a3a1eddd8d00c783fabf2012f3e","furniture_decor",900,30,8,23
"7fd597350881364a83d448f5480e16c6","sports_leisure",650,20,30,20
"9cea231224edae5d458516d854974ad1","garden_tools",2093,58,51,17
"c5c6cb73518fb7eb56eab217a6fbda79","home_appliances",417,22,25,27
"3633723630e9da69b3e511a0475cdc55","cool_stuff",600,25,8,22
"d1bf5975030d69758067bfde000a2125","bed_bath_table",250,26,10,26
"2a4eea79f7bf8fcb93346801e2ee5b34","bed_bath_table",1290,22,22,29
"5d7e1e65ae507b348867f0b661915f54","auto",8150,60,15,25
"f99b7f480c093e9855abf581f9291fbf","cool_stuff",10800,44,21,38
"226ca7ae9e51094de31c360ea6b037e3","computers_accessories",200,16,2,11
"0054170075cebfb9db317dc639a1eff6","auto",100,16,7,16
"3b886545c637177b830541cedbed2745","consoles_games",150,26,5,24
"05aafb7bfc864817a81c235872148f5a","watches_gifts",425,18,20,16
"194ecf4760fe4f7e2ca03b9b33a8ef2d","watches_gifts",550,38,12,38
"10b9557f189643ddeaac9b389133ef39","furniture_decor",2300,40,10,37
"360ae0d85eb3c30a3f2cfe0b414a7458","watches_gifts",300,16,11,11
"59883133dfcee3ae27cf2aa2b84520fa","housewares",650,16,20,30
"72cfce5f40859628d54c236a3b9c7a57","perfumery",500,23,8,15
"ca6eaea62f2d99b09263480bda1b94ca","health_beauty",7600,30,31,38
"e911eaae6ee05d753c0cbb1cf807abd9","housewares",400,18,19,14
"d0a192a750da2c68f53246b59151a605","telephony",200,19,3,11
"43157a7c45638e4e5b9da155ef367710","fashion_bags_accessories",200,17,9,11
"e8c925a78e12f8ace1edc1cc18f6f278","market_place",100,16,9,11
"b33e3bbc6328f35f518292046a468eca","bed_bath_table",4800,43,15,39
"ffa1edac17ddf935f00a3ee636836726","fashion_bags_accessories",100,16,16,16
